"month_id","case_id","count","departamento_std","violence_type","month_start"
"2022-08",NA,2,"boyaca","homicide",2022-08-01
"2022-08",NA,2,"san andres islas","homicide",2022-08-01
"2022-08",NA,10,"la guajira","homicide",2022-08-01
"2022-08",NA,1,"guainia","homicide",2022-08-01
"2022-08","tumaco",1,"nariño","homicide",2022-08-01
"2022-08",NA,1,"casanare","homicide",2022-08-01
"2022-09",NA,128,"antioquia","homicide",2022-09-01
"2022-09","arauca",15,"arauca","homicide",2022-09-01
"2022-09",NA,34,"atlantico","homicide",2022-09-01
"2022-09",NA,6,"casanare","homicide",2022-09-01
"2022-09",NA,57,"cauca","homicide",2022-09-01
"2022-09",NA,23,"cesar","homicide",2022-09-01
"2022-09",NA,12,"choco","homicide",2022-09-01
"2022-09",NA,12,"cundinamarca","homicide",2022-09-01
"2022-09",NA,28,"meta","homicide",2022-09-01
"2022-09",NA,43,"nariño","homicide",2022-09-01
"2022-09",NA,31,"norte de santander","homicide",2022-09-01
"2022-09",NA,22,"tolima","homicide",2022-09-01
"2022-09",NA,125,"valle del cauca","homicide",2022-09-01
"2022-09",NA,4,"amazonas","homicide",2022-09-01
"2022-09",NA,42,"bogota d.c.","homicide",2022-09-01
"2022-09",NA,34,"bolivar","homicide",2022-09-01
"2022-09",NA,47,"cordoba","homicide",2022-09-01
"2022-09",NA,21,"huila","homicide",2022-09-01
"2022-09",NA,6,"la guajira","homicide",2022-09-01
"2022-09",NA,6,"quindio","homicide",2022-09-01
"2022-09",NA,35,"magdalena","homicide",2022-09-01
"2022-09",NA,10,"risaralda","homicide",2022-09-01
"2022-09",NA,18,"sucre","homicide",2022-09-01
"2022-09",NA,9,"caqueta","homicide",2022-09-01
"2022-09",NA,17,"putumayo","homicide",2022-09-01
"2022-09",NA,19,"santander","homicide",2022-09-01
"2022-09",NA,5,"boyaca","homicide",2022-09-01
"2022-09","tumaco",5,"nariño","homicide",2022-09-01
"2022-09","buenaventura",1,"valle del cauca","homicide",2022-09-01
"2022-09",NA,4,"caldas","homicide",2022-09-01
"2022-09",NA,1,"san andres islas","homicide",2022-09-01
"2022-10",NA,126,"antioquia","homicide",2022-10-01
"2022-10",NA,48,"atlantico","homicide",2022-10-01
"2022-10",NA,43,"bolivar","homicide",2022-10-01
"2022-10",NA,4,"caqueta","homicide",2022-10-01
"2022-10",NA,71,"cauca","homicide",2022-10-01
"2022-10",NA,12,"cundinamarca","homicide",2022-10-01
"2022-10",NA,10,"la guajira","homicide",2022-10-01
"2022-10",NA,38,"magdalena","homicide",2022-10-01
"2022-10",NA,16,"meta","homicide",2022-10-01
"2022-10",NA,27,"nariño","homicide",2022-10-01
"2022-10",NA,14,"putumayo","homicide",2022-10-01
"2022-10",NA,9,"quindio","homicide",2022-10-01
"2022-10",NA,14,"risaralda","homicide",2022-10-01
"2022-10",NA,17,"sucre","homicide",2022-10-01
"2022-10",NA,148,"valle del cauca","homicide",2022-10-01
"2022-10","arauca",11,"arauca","homicide",2022-10-01
"2022-10",NA,38,"bogota d.c.","homicide",2022-10-01
"2022-10",NA,17,"santander","homicide",2022-10-01
"2022-10",NA,33,"tolima","homicide",2022-10-01
"2022-10",NA,17,"cesar","homicide",2022-10-01
"2022-10",NA,22,"choco","homicide",2022-10-01
"2022-10",NA,32,"cordoba","homicide",2022-10-01
"2022-10",NA,10,"huila","homicide",2022-10-01
"2022-10",NA,24,"norte de santander","homicide",2022-10-01
"2022-10",NA,8,"caldas","homicide",2022-10-01
"2022-10",NA,4,"boyaca","homicide",2022-10-01
"2022-10",NA,4,"san andres islas","homicide",2022-10-01
"2022-10","buenaventura",3,"valle del cauca","homicide",2022-10-01
"2022-10",NA,2,"casanare","homicide",2022-10-01
"2022-10",NA,1,"amazonas","homicide",2022-10-01
"2022-11",NA,112,"antioquia","homicide",2022-11-01
"2022-11","arauca",28,"arauca","homicide",2022-11-01
"2022-11",NA,44,"atlantico","homicide",2022-11-01
"2022-11",NA,29,"bogota d.c.","homicide",2022-11-01
"2022-11",NA,32,"bolivar","homicide",2022-11-01
"2022-11",NA,68,"cauca","homicide",2022-11-01
"2022-11",NA,42,"cordoba","homicide",2022-11-01
"2022-11",NA,19,"cundinamarca","homicide",2022-11-01
"2022-11",NA,15,"huila","homicide",2022-11-01
"2022-11",NA,31,"magdalena","homicide",2022-11-01
"2022-11",NA,41,"nariño","homicide",2022-11-01
"2022-11",NA,33,"putumayo","homicide",2022-11-01
"2022-11",NA,10,"quindio","homicide",2022-11-01
"2022-11",NA,29,"risaralda","homicide",2022-11-01
"2022-11",NA,14,"santander","homicide",2022-11-01
"2022-11",NA,20,"sucre","homicide",2022-11-01
"2022-11",NA,21,"tolima","homicide",2022-11-01
"2022-11",NA,130,"valle del cauca","homicide",2022-11-01
"2022-11",NA,6,"caldas","homicide",2022-11-01
"2022-11","tumaco",4,"nariño","homicide",2022-11-01
"2022-11",NA,27,"norte de santander","homicide",2022-11-01
"2022-11",NA,5,"caqueta","homicide",2022-11-01
"2022-11",NA,21,"cesar","homicide",2022-11-01
"2022-11",NA,14,"meta","homicide",2022-11-01
"2022-11",NA,18,"choco","homicide",2022-11-01
"2022-11",NA,11,"la guajira","homicide",2022-11-01
"2022-11",NA,5,"san andres islas","homicide",2022-11-01
"2022-11",NA,3,"vichada","homicide",2022-11-01
"2022-11",NA,2,"casanare","homicide",2022-11-01
"2022-11","buenaventura",1,"valle del cauca","homicide",2022-11-01
"2022-11",NA,2,"boyaca","homicide",2022-11-01
"2022-11",NA,4,"amazonas","homicide",2022-11-01
"2022-12",NA,109,"antioquia","homicide",2022-12-01
"2022-12","arauca",32,"arauca","homicide",2022-12-01
"2022-12",NA,50,"atlantico","homicide",2022-12-01
"2022-12",NA,46,"bolivar","homicide",2022-12-01
"2022-12",NA,6,"caldas","homicide",2022-12-01
"2022-12",NA,58,"cauca","homicide",2022-12-01
"2022-12",NA,20,"cordoba","homicide",2022-12-01
"2022-12",NA,12,"la guajira","homicide",2022-12-01
"2022-12",NA,33,"magdalena","homicide",2022-12-01
"2022-12",NA,43,"nariño","homicide",2022-12-01
"2022-12",NA,38,"norte de santander","homicide",2022-12-01
"2022-12",NA,156,"valle del cauca","homicide",2022-12-01
"2022-12",NA,22,"cesar","homicide",2022-12-01
"2022-12",NA,23,"choco","homicide",2022-12-01
"2022-12",NA,8,"quindio","homicide",2022-12-01
"2022-12",NA,26,"santander","homicide",2022-12-01
"2022-12",NA,27,"tolima","homicide",2022-12-01
"2022-12",NA,36,"bogota d.c.","homicide",2022-12-01
"2022-12",NA,8,"caqueta","homicide",2022-12-01
"2022-12",NA,14,"cundinamarca","homicide",2022-12-01
"2022-12",NA,16,"meta","homicide",2022-12-01
"2022-12",NA,10,"sucre","homicide",2022-12-01
"2022-12",NA,10,"huila","homicide",2022-12-01
"2022-12",NA,12,"putumayo","homicide",2022-12-01
"2022-12",NA,19,"risaralda","homicide",2022-12-01
"2022-12",NA,2,"vichada","homicide",2022-12-01
"2022-12",NA,2,"guaviare","homicide",2022-12-01
"2022-12",NA,2,"boyaca","homicide",2022-12-01
"2022-12","buenaventura",2,"valle del cauca","homicide",2022-12-01
"2022-12",NA,2,"san andres islas","homicide",2022-12-01
"2022-12",NA,2,"casanare","homicide",2022-12-01
"2022-12","tumaco",1,"nariño","homicide",2022-12-01
"2022-12",NA,1,"amazonas","homicide",2022-12-01
"2023-01",NA,98,"antioquia","homicide",2023-01-01
"2023-01",NA,62,"atlantico","homicide",2023-01-01
"2023-01",NA,54,"bogota d.c.","homicide",2023-01-01
"2023-01",NA,32,"bolivar","homicide",2023-01-01
"2023-01",NA,7,"caqueta","homicide",2023-01-01
"2023-01",NA,63,"cauca","homicide",2023-01-01
"2023-01",NA,26,"cesar","homicide",2023-01-01
"2023-01",NA,9,"choco","homicide",2023-01-01
"2023-01",NA,24,"magdalena","homicide",2023-01-01
"2023-01",NA,18,"nariño","homicide",2023-01-01
"2023-01",NA,38,"norte de santander","homicide",2023-01-01
"2023-01",NA,20,"tolima","homicide",2023-01-01
"2023-01",NA,143,"valle del cauca","homicide",2023-01-01
"2023-01",NA,2,"casanare","homicide",2023-01-01
"2023-01",NA,18,"cundinamarca","homicide",2023-01-01
"2023-01",NA,10,"la guajira","homicide",2023-01-01
"2023-01",NA,15,"meta","homicide",2023-01-01
"2023-01",NA,8,"quindio","homicide",2023-01-01
"2023-01",NA,15,"santander","homicide",2023-01-01
"2023-01","arauca",20,"arauca","homicide",2023-01-01
"2023-01","buenaventura",8,"valle del cauca","homicide",2023-01-01
"2023-01",NA,21,"cordoba","homicide",2023-01-01
"2023-01",NA,19,"putumayo","homicide",2023-01-01
"2023-01",NA,12,"risaralda","homicide",2023-01-01
"2023-01",NA,25,"sucre","homicide",2023-01-01
"2023-01",NA,10,"huila","homicide",2023-01-01
"2023-01","tumaco",1,"nariño","homicide",2023-01-01
"2023-01",NA,1,"amazonas","homicide",2023-01-01
"2023-01",NA,2,"caldas","homicide",2023-01-01
"2023-01",NA,3,"guaviare","homicide",2023-01-01
"2023-01",NA,2,"boyaca","homicide",2023-01-01
"2023-02",NA,94,"antioquia","homicide",2023-02-01
"2023-02",NA,49,"bolivar","homicide",2023-02-01
"2023-02",NA,6,"boyaca","homicide",2023-02-01
"2023-02",NA,10,"caqueta","homicide",2023-02-01
"2023-02",NA,30,"magdalena","homicide",2023-02-01
"2023-02",NA,11,"meta","homicide",2023-02-01
"2023-02",NA,33,"norte de santander","homicide",2023-02-01
"2023-02",NA,11,"risaralda","homicide",2023-02-01
"2023-02",NA,132,"valle del cauca","homicide",2023-02-01
"2023-02","arauca",14,"arauca","homicide",2023-02-01
"2023-02",NA,47,"atlantico","homicide",2023-02-01
